base_rot, wings_rot
-9.540306062374021678e+00,2.797180486573558333e+00
4.383874011553965033e+01,7.240248313505232147e+01
1.747090966510448595e+01,1.010480651399781635e+02
-5.019670177188054083e+01,2.674487232465999753e+01
3.871226273759248215e+01,3.351801832167276274e+01
-4.349319966473201760e+01,8.875418595367868591e+01
2.140751763044136169e+00,9.776157675745390918e+01
-5.911750730128908060e+01,8.458676636016052441e+01
-3.142817681651589723e+01,2.227564707575839265e+01
2.633194335915129614e+01,4.594975309174698452e+01
-4.834766512048638276e+01,3.516670962626362495e+01
-4.782117188456932411e+01,1.584956303313961001e+01
5.392370274406027875e+01,1.153107387577120591e+02
-1.217483394782966144e+01,7.358766224471860085e+01
1.408279877662806712e+01,9.982978293338750575e+01
-1.693073427280795329e+01,3.979697881035082219e+01
-5.671711123696925938e+01,7.918279384679732402e+01
-5.605809239895832974e+01,8.980339281572260290e+01
-1.728902202425530987e+01,7.864450999216850846e+01
-1.815441991627783125e+01,1.060142827754213641e+02
4.010208770245422727e+01,2.162914265778178446e+01
-3.374297024495298558e+01,1.019475788791403232e+02
-2.983875444932618848e+01,9.959744959242114248e+01
4.742238702418021035e+01,3.125402181665992885e+01
4.621927593791343725e+01,5.943202807252727382e+01
-1.092161573415997111e+01,1.033320282303908897e+02
-2.859123003962656284e+01,9.588052053269425556e+00
-1.052721495811059782e+01,3.683060728201107281e+01
5.754953071016544186e+00,8.125952133310417480e+01
-1.585206568435214081e+01,6.621045268751880997e+01
-7.278847061986994049e+00,2.275364229886535128e+01
-1.151327600254887784e-01,5.558041638756121472e+01
4.991606012953889149e+01,2.225694637050998637e+01
5.006754405157209931e-02,1.016696975603637014e+02
2.406998442934634852e+01,6.897933751615902054e+01
2.680444685577964492e+01,4.660296206732829205e+01
-5.486527838543439373e+01,8.807579467261332695e+01
5.109372619079739763e+01,3.240012417323755045e+01
-7.637707333514896391e+00,1.040914363652315586e+02
-4.527463125083578177e+01,8.931966406449691931e+01
5.744629001269862556e+01,4.793434540648903663e+01
-1.969731242432508367e+01,7.561816894936879407e+01
-2.263456457467105309e+01,6.907405977572625488e+01
-3.595225361284761334e+00,9.749937197635787811e+01
-4.906645300345935823e+01,7.974186213168042059e+01
-4.834500720158818865e+01,1.059465525332989841e+02
-4.006565149097355771e+01,1.118521535553649500e+02
2.075682308729642500e+01,5.601421316009541584e+01
-9.641554269161311197e+00,7.606973361081426788e+01
4.387385547422637444e+01,6.341712580037275870e+01
4.399430463285558801e+01,3.525787729041100960e+01
2.440024102308612441e+00,9.443690635321715376e+01
-4.558128590556017912e+01,6.921665271721407464e+01
-5.266091247293707056e+01,1.191209608914891049e+02
-5.159757520170032308e+00,3.154583712674963536e+01
-4.335503536252208789e+01,7.031449503999606065e+01
4.396786886848910569e+01,2.518788584157761434e+01
6.384528693534988975e+00,9.981310689911113343e+01
4.693367757660291772e+01,4.115824220085179519e+01
4.739740087780718625e+01,7.448716645087053223e+01
3.269057518374992810e+01,4.718645466525450871e+01
1.759074796634665461e+01,2.760769243961792796e+01
-2.191867771057649605e+01,5.680878038522276796e+01
3.765646521874070629e+01,4.584137537258244066e+01
2.154261315819358913e+01,1.432575088066380786e+01
3.837086018942949295e+01,1.178994848104808852e+02
8.519079382937604805e+00,2.944529007715371094e+01
-1.953779587484810776e+01,1.182768945933099332e+02
4.959918904285405006e+01,5.596860568407738867e+01
1.629694722624051906e+01,6.099552733034533958e+01
5.126692975806568597e+01,3.159178970780360629e+01
-4.204941847849248404e+01,6.425677418860473722e+01
3.410790582991492670e+01,2.410708769083727532e+01
-4.400777283908556115e+01,7.437102228731109221e+01
-4.672766555427178048e+01,7.530210394705383692e+01
3.119169028099773300e+01,1.027302263045648978e+01
-4.534433969786564944e+01,8.077844444109950928e+01
-4.295289953463424126e+00,6.994431319744344933e+01
4.331523842362999233e+01,7.008234138322511342e+01
1.913436300752316299e+01,2.928703321697544126e+01
-5.387111421244550513e+01,1.161897319780246463e+01
3.691127939554689874e+01,7.805053253863293605e+01
-4.767763778702558852e+01,7.453894473751111605e+01
2.893713576337802351e+01,1.157895207074685686e+02
2.420638599467179120e+01,1.759097021268875594e+01
3.272874395507788847e+01,2.011530401806086132e+01
-2.771546307026466138e+01,3.372663295690329477e+01
4.886416673488626827e+01,4.939884717600265418e+01
-3.028077469290491308e+01,2.948094373094729903e+01
-2.272125862355409964e+01,9.076265359648786557e+01
-5.150056345159448767e+01,8.303067311102417136e+01
5.869786590495010614e+00,6.848677764776627441e+01
-1.469507763231164432e+01,7.117680414770835284e+01
-4.285641740289752022e+01,6.754793669809313883e+01
1.017798769935637893e+00,5.295056731106301129e+01
-3.400375375189887706e+01,6.136582215520034822e+01
5.712006780593284816e+00,1.078977141902925183e+02
4.044232141806193681e+01,6.840889026192124334e+01
4.562181230082914851e+01,4.584022736917735585e+01
3.868980477911435401e+01,4.896500188339816617e+01
5.464761756043048990e+01,7.312018066801595495e-02
-1.728229345679947926e+01,1.101747855702484742e+02
2.642690660356097965e+01,1.005123001546892141e+02
-4.406528067250281566e+01,2.983453479824914467e+01
3.465458278843328799e+00,3.576214352898567483e+01
2.735047305958431707e+00,6.374130352745825689e+01
-2.628226365849608470e+01,2.834205885284752569e+01
3.482229518145969394e+01,6.453644076871336210e+01
-1.431213539108009059e+01,2.933294800724094387e+01
-1.850156857863422033e+01,4.866816940437103511e+01
-3.941184786430105902e+01,8.559659618943062043e+00
2.248688261632821650e+01,1.056638068919038602e+02
-5.349447340473254542e+01,1.167851648491841843e+02
1.935036142488871747e+01,2.578965269777754798e+01
-3.876662980441690820e+01,1.093488447446843281e+01
3.931209909828289994e+00,4.433464333496070964e+01
-2.066290371011919547e+01,4.623092294705570993e+01
2.426208795778056526e+01,5.992182639881540496e+01
2.418382509402270841e+00,4.557970646879078203e+01
-5.040649465777725169e+01,1.021000292265079601e+00
-5.222106835199772945e+01,1.739443145895536702e+01
5.709599964964382934e+01,7.222967147469513804e+01
6.098456612227067808e+00,3.835436054658268290e+01
4.715832582213634794e+01,7.248006825160720723e+01
-6.360219530285384337e+00,5.498413493666266305e+01
2.766337354869907017e+01,5.786994260023490710e+01
5.863308284551094118e+01,1.076895824504600441e+01
1.643228637633457367e+01,8.549048334018040407e+01
-1.947737191088421582e+01,2.704285518511707309e+01
2.495409141886331383e+01,9.138508960863762809e+01
4.877324317899451955e+01,5.527211147017658277e+01
6.814371806420894018e+00,7.962118937000592211e+01
-3.499862460721662671e+01,6.342819263998323720e+01
-2.221403808425309023e+01,4.915676991881340285e+01
9.455333341701347649e+00,1.115442039557941101e+01
-2.743388260320877237e+00,4.768587882300607816e+00
-1.166387132852528197e+01,1.110830481823448679e+02
-2.946472979386350488e+01,9.375658599005657834e+01
2.630397761353850683e+01,9.470672409646797973e+01
5.661129765508404432e+01,6.611629420496365128e+01
-1.738485493523015180e+00,4.581094363185379592e+01
3.678189990485901717e+01,8.152499887182737837e+01
-5.829552437976900592e+00,1.075609455018315117e+02
-4.082557493378331515e+00,9.144271726652861787e+01
-2.262755445946823585e+01,1.961903844200554303e+00
4.269794940328172572e+01,9.889081101719970945e+01
5.574740230026780807e+01,6.343959621845015562e+01
-4.673773389274300882e+01,6.406181786709129256e+01
-4.737283177694280312e+01,8.371525488133077886e+01
4.616698215125758509e+01,6.326947283143190504e+01
-2.659831859164490453e+01,1.105508467740600622e+02
-5.692674977812944093e+01,8.039159263745115425e+01
3.806748810126065052e+01,3.181573313510062206e+01
-3.473004708922898232e+01,1.010223339008020105e+01
3.215078644933683449e+00,2.959232342432459362e+01
3.627516620669273095e+01,5.145406117995465678e+01
4.321817209528964554e+01,1.823191337831495318e+01
-1.809035041541158506e+01,1.002306578615010935e+00
5.298118563805395809e+01,7.382370459065271007e+01
1.108809290392532887e+01,5.495034605154674523e+01
2.184582617653016712e+01,8.682891120836217169e+01
3.011461611432612528e+01,8.367379559048863769e+01
-1.476090724806610410e+00,3.902311083389751190e+00
-3.816713675767407921e+01,6.772441522470901987e+01
-4.584125664328048799e+00,6.474553475615863363e+01
1.359666796556021495e+01,7.186821427379912564e+01
-4.279911414163235861e+01,4.956719094180834873e+01
-9.909944590820487065e+00,1.087181842990294456e+02
4.581175985223570990e+01,1.114935700155128160e+02
-3.210978657255253665e+00,1.108974462919039752e+02
3.840507219176875253e+01,2.394417759733116213e+01
2.778817986227724646e+01,1.099097977090251845e+02
2.523447991567888948e+01,7.092705019268933597e+01
4.595089122411152971e+01,9.842556797882870967e+01
-4.184978873830623058e+01,8.472336368741335377e+01
3.474266315239894709e+01,3.121074050497039565e+01
-1.092751534899662147e+00,3.016811735030243113e+01
1.110987933811249206e+01,9.666273681713177268e+01
1.531226779357062640e+00,6.677824508995788833e-01
-1.925727729101535601e+01,3.467964879143822543e+01
-5.591959113080542920e+01,9.090704358571534272e+01
-2.007323765668671456e+01,9.298514504316948148e+01
5.988750621915690431e+01,8.880690393530950644e+01
2.530661836967432521e+00,4.699719484588666774e+01
1.022486081739249641e+01,1.140985199337590643e+02
5.185446701560567817e+01,4.088907039485476247e+01
-5.672500457321186929e+01,8.039797911853135304e+01
-5.707260466618676276e+01,8.409352738117672743e+01
1.614729301462082844e+01,9.980325271057716918e+01
5.088029977559145323e+00,1.159860644490391053e+02
-3.184725754393911146e+01,7.125648227942792801e+01
5.283955418313965424e+00,6.742170677996487882e+01
9.548885711911594854e+00,8.808947893471228952e+01
5.215785743296764565e+01,5.965093211199802425e+01
-2.274214286543690378e+01,2.971272140878925683e+01
-2.123556769582832260e+01,7.265932855189497275e+01
5.015451295800242804e+01,6.296933920521847483e+01
3.788930832570845553e+01,9.591249937528090186e+00
-3.321895222109759516e+01,8.432173292102714868e+01
5.377569341882565368e+01,4.645599426538060683e-01
2.709340658876138264e+01,7.614415539716441117e+01
-2.324961994712955970e+01,5.141272158658039615e+01
4.095860885029138387e+01,7.602772369973000366e+01
1.324595307440017677e+01,7.506076542236068860e+01
3.674623471628143534e+01,6.415471037609988514e+01
-5.561764932577229104e+01,1.836219358434046711e+01
4.568346021131047507e+01,9.641689411725344883e+00
-5.435237832248147072e+01,1.184901503065121098e+01
1.113020267906043159e+01,1.633861782258109230e+01
4.146866110090452651e+01,7.684854519117003235e+01
1.766232946756589683e+01,9.451562739202454821e+00
2.144892471870963391e+01,5.337977715016553049e+01
4.306359133593343813e+01,1.192054851335379624e+02
-3.750159554304724452e+01,2.955758311815344541e+01
-3.736063268143016813e+01,1.052535092606362213e+02
3.830377100460367501e+01,4.855329238142088855e+01
4.518037051179207708e+01,1.030170928651708451e+01
-4.548225119427387142e+01,2.167893837506188959e+01
4.976429745813133820e+01,3.019391699097617732e-01
-4.048000252236846563e+01,8.732515084674770378e+01
4.618336866660868623e+01,5.324068825142824757e+00
-4.335678390354041767e+01,2.314605771773923593e+01
-4.327770025146243427e+01,1.286360879969592474e+01
-2.450149407353818987e+01,2.014267701159405988e+01
4.840662267588267298e+01,2.993566325381722848e+01
-5.548032743311090087e+00,1.115627153263882434e+02
-5.401710777925104168e+01,9.280781427920065596e+01
-2.596471130472382072e+01,1.060844826221143222e+02
5.934748827036182206e+01,7.680512033454003351e+00
5.726424504253260750e+01,5.614851346957446765e+01
3.347383937614600313e+01,1.198739566320147532e+01
1.132470145498676573e+01,4.336067416879610192e+01
5.959779287824487426e+01,1.198506396947042845e+02
-1.878607068544482672e+00,1.119168442099627754e+02
5.123364144081773475e+01,5.047921733003866507e+01
-5.674254513108263609e+01,9.141104145422252714e+01
-3.770704036373483348e+01,1.316627147907782103e+01
-8.085346803227793089e-01,5.293434124316087974e+01
-5.100259636209966629e+01,1.068864738205144533e+02
-1.805059603378388999e+00,6.380380263872785918e+01
2.336378348334589816e+01,8.040028587679572070e+01
-4.537334661370162792e+01,6.479468805457274527e+01
-4.320246937261493514e+01,1.170854923070757394e+02
2.556821365130974755e+01,6.077174227454628408e+01
4.390854355311006429e+00,3.866760277210102004e+01
-3.112818799792239943e+01,4.147715512281382644e+01
-1.469511869120134406e+01,8.596733670354414869e+01
2.982104290567700389e+01,3.247779918041427294e+01
-5.249212910876860860e+01,9.395460828353927596e+00
-5.390132838904908397e+01,7.312765714896907809e+01
2.546064019379144838e+01,5.791213901483118320e+01
8.417208968894769328e+00,2.467471854740544401e+01
-5.979413373400372222e+01,4.018809992052122482e+01
1.524222946497066289e+01,6.626009893747246338e+01
-3.360879262017706992e+01,1.098115433050902681e+02
-3.478045318690357135e+01,4.311732808637582792e+01
-3.842336338922092409e+01,1.134606582352141402e+02
-2.233472735435031353e+01,8.025276481874747958e+01
6.746450443473321457e+00,6.733868365871087747e+01
-3.802498637028567430e+01,9.455521521404509144e+01
-5.356472206753387155e+01,1.159308352394947121e+02
-2.029638224496029864e+01,5.405790128544616380e+01
6.910343555062709697e+00,5.900066482404550072e+01
1.790921764228093593e+01,1.012768163191430233e+02
1.977679059455373078e+01,3.701949940967576680e+01
-9.622948528826299253e+00,3.833510983487211377e+01
4.794401791546950165e+01,5.894780743685431190e+01
-2.198442086786941019e+01,1.732130582279140185e+01
2.995652008790808907e+01,1.111121104650338935e+02
5.262320236788377770e+01,8.443565647634849824e+01
-3.100984401509741417e+00,4.791213307444149194e+01
3.479974148120308541e+01,2.708371233331527606e+01
-7.682882180163403518e+00,3.529078700850212869e+01
4.087478451073070573e+01,8.183394201459570638e+01
3.038956345573842555e+01,7.954645702685293429e+01
2.311874835035752085e+01,1.191525439341013737e+02
-1.132422501996528297e+01,9.583006487540215446e+00
-4.461189027829817633e+01,1.012758518711338951e+01
-5.616124149735905746e+01,8.307992462495586494e+01
-4.235208911159089240e+01,1.102470725716806896e+02
5.296530867883863891e+01,6.277994062510461504e+01
2.039503392546558302e+01,7.372674819684557690e+01
3.166819653459118911e+01,8.751846812642205009e+01
-4.772046675495919743e+01,1.197727369141083784e+02
5.737771291966170395e+01,4.091436188892225090e+01
-2.811318593330938853e+01,2.571917493982996916e+01
-3.106067281753574605e+00,2.159200686248422585e+01
3.188674587815121697e+01,2.892483464360433487e+01
2.088657181948529740e+01,1.128798350871502549e+02
-2.725843721149529841e+01,3.821272988968470941e+01
4.505082867660210866e+01,3.557952014879181490e+01
-1.675784563203614397e+01,1.926211094652139266e+01
-4.960065932185558779e+01,1.125620300313864277e+02
4.236969228591627257e+01,7.720942377858247596e+01
-3.455310140548907327e+01,5.906164743942689910e+01
-4.064047966356518771e+01,3.389390132274390055e+01
5.505390077972502638e+01,3.655623261439363603e+01
5.319227244677905730e+01,4.660796074265207700e+00
1.429105160315256740e+01,7.353269194869058722e+00
1.092998655599267011e+00,9.268738997395928436e+01
5.412020299012399960e+01,8.826323827994433202e+01
4.933777856909094339e+01,9.011513857110533365e+01
5.719283897343862577e+01,9.886797634085563402e+01
-5.035038403518201022e+01,1.874075205148287537e+01
-1.104917338226048429e+01,4.374109409346743149e+01
5.400679115652921780e+01,2.500675256867985752e+00
-2.253091532113995754e+01,1.004549071404887997e+02
-5.725488074950477824e+01,7.222966903914519321e+01
3.664447492856709232e+01,1.112518927068381629e+02
5.644508982966182487e+01,9.637285829662197045e+01
6.048292923595539605e+00,8.895278985579324171e+01
-7.378457257209525721e+00,6.275265501911209753e+01
4.732459296743712684e+01,1.122201693537352583e+02
4.568288443000653842e+00,8.383880766938499107e+01
-2.507651196913471381e+00,9.261935592687918017e+01
2.864571865015943786e+01,4.571210198352453347e+00
-5.514319243646064450e+01,6.846163444789537778e+01
-4.199307756955681015e+01,8.957775860899164400e+01
-6.683988369080012149e+00,1.123751547386472822e+02
4.812331892668612454e+01,4.694520010608057703e+01
5.439536987285116254e+01,6.285063904754488817e+01
